,ecomm_name,name,src,price_1,price_2
1241,tiendainglesa,Galleta Choco Chips sin Gluten SCHAR 100 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P387393-2.jpg?20220524182955,Galleta-Choco-Chips-sin-Gluten-SCHAR-100-gr-en-Tienda-Inglesa", 175,
1242,tiendainglesa,Polvorón de Chocolate PANGIORNO 165 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P505873-1.jpg?20220713145928,Polvor%C3%B3n-de-Chocolate-PANGIORNO-165-gr-en-Tienda-Inglesa", 97,
1243,tiendainglesa,Barquillo de Cappuccino TIENDA INGLESA PREMIUM 110 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P511041-1.jpg?20211226110052,Barquillo-de-Cappuccino-TIENDA-INGLESA-PREMIUM-110-gr-en-Tienda-Inglesa", 149,
1244,tiendainglesa,Galleta Waffles Chocolate DUKITA 110 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P419009-1.jpg?20180130164005,Galleta-Waffles-Chocolate-DUKITA-110-gr-en-Tienda-Inglesa", 21,
1245,tiendainglesa,Galletas LIVIANITAS El Maestro Artesano sin Sal 280g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P312074-1.jpg?20200609105331,Galletas-LIVIANITAS-El-Maestro-Artesano-sin-Sal-280g-en-Tienda-Inglesa", 154,
1246,tiendainglesa,Habanitos EL MAESTRO CUBANO de Jamón 180g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P275718-1.jpg?20200609121902,Habanitos-EL-MAESTRO-CUBANO-de-Jam%C3%B3n-180g-en-Tienda-Inglesa", 129,
1247,tiendainglesa,Galletas DANESAS The Market 150g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P311806-1.jpg?20200528154440,Galletas-DANESAS-The-Market-150g-en-Tienda-Inglesa", 236,
1248,tiendainglesa,Galleta PORTEZUELO Oblea Granizada 100 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P345355-2.jpg?20220401171357,Galleta-PORTEZUELO-Oblea-Granizada-100-gr-en-Tienda-Inglesa", 41,
1249,tiendainglesa,Galleta en Lata Flores 340 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P382534-1.jpg?20211127110024,Galleta-en-Lata-Flores-340-gr-en-Tienda-Inglesa", 367,
1250,tiendainglesa,Anillos de Limón sin Azúcar MAZZEI 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P523990-1.jpg?20220502163230,Anillos-de-Lim%C3%B3n-sin-Az%C3%BAcar-MAZZEI-150-gr-en-Tienda-Inglesa", 111,
1251,tiendainglesa,Galleta Chocolate Gluten Free SMAMS 250 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P451231-1.jpg?20190427091019,Galleta-Chocolate-Gluten-Free-SMAMS-250-gr-en-Tienda-Inglesa", 248,
1252,tiendainglesa,Galletas Wafer Neo CASAREDO 130 g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P460851-1.jpg?20190328160148,Galletas-Wafer-Neo-CASAREDO-130-g-en-Tienda-Inglesa", 40,
1253,tiendainglesa,Magdalenas Rellenas de Damasco DE LAS HERAS 220 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P397347-1.jpg?20220425093012,Magdalenas-Rellenas-de-Damasco-DE-LAS-HERAS-220-gr-en-Tienda-Inglesa", 116,
1254,tiendainglesa,Grisines Tipo Italiano sin Sal 130 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P006182-1.jpg?20220622160529,Grisines-Tipo-Italiano-sin-Sal-130-gr-en-Tienda-Inglesa", 103,
1255,tiendainglesa,Galletas NEO Rellenas de Frutilla 130g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P469074-1.jpg?20200806090853,Galletas-NEO-Rellenas-de-Frutilla-130g-en-Tienda-Inglesa", 40,
1256,tiendainglesa,Galleta Waffles Dulce de Leche DUKITA 110 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P419008-1.jpg?20180130164005,Galleta-Waffles-Dulce-de-Leche-DUKITA-110-gr-en-Tienda-Inglesa", 21,
1257,tiendainglesa,Galletas GRANIX Salvado 135 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P390672-1.jpg?20170830115915,Galletas-GRANIX-Salvado-135-gr-en-Tienda-Inglesa", 53,
1258,tiendainglesa,Ameretti LA SIN RIVAL 100g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P121111-1.jpg?20170830115514,Ameretti-LA-SIN-RIVAL-100g-en-Tienda-Inglesa", 191,
1259,tiendainglesa,Galleta Wafer de Cacao sin Gluten SCHAR 125 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P386637-1.jpg?20220505232530,Galleta-Wafer-de-Cacao-sin-Gluten-SCHAR-125-gr-en-Tienda-Inglesa", 294,
1260,tiendainglesa,Tostadas Dulces RIERA 200g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P471771-1.jpg?20190808134947,Tostadas-Dulces-RIERA-200g-en-Tienda-Inglesa", 87,
1261,tiendainglesa,Galletas Crackers MAZZEI 330 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P457562-1.jpg?20210717030014,Galletas-Crackers-MAZZEI-330-gr-en-Tienda-Inglesa", 119,
1262,tiendainglesa,Galletas Palitos CORY de chocolate Amargo 90 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P376401-1.jpg?20170830115850,Galletas-Palitos-CORY-de-chocolate-Amargo-90-gr-en-Tienda-Inglesa", 39,
1263,tiendainglesa,Ojitos Sin Gluten REGITAS 130 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P515613-1.jpg?20211130092950,Ojitos-Sin-Gluten-REGITAS-130-gr-en-Tienda-Inglesa", 183,
1264,tiendainglesa,Galleta Larga Hojaldre MAFALDA 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P517435-1.jpg?20211229101141,Galleta-Larga-Hojaldre-MAFALDA-150-gr-en-Tienda-Inglesa", 60,
1265,tiendainglesa,Chalitas Sabor Jamón sin Gluten VIAVITA 100 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P461701-5.jpg?20190816160555,Chalitas-Sabor-Jam%C3%B3n-sin-Gluten-VIAVITA-100-gr-en-Tienda-Inglesa", 159,
1266,tiendainglesa,Galletón Almendra NUTRA BIEN 40 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P515789-2.jpg?20220418162110,Gallet%C3%B3n-Almendra-NUTRA-BIEN-40-gr-en-Tienda-Inglesa", 49,
1267,tiendainglesa,Galletón Avena y Manzana NUTRA BIEN 40 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P515790-1.jpg?20220324095245,Gallet%C3%B3n-Avena-y-Manzana-NUTRA-BIEN-40-gr-en-Tienda-Inglesa", 49,
1268,tiendainglesa,Galletón Chocolate con Chips NUTRA BIEN 40 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P515792-1.jpg?20220324091816,Gallet%C3%B3n-Chocolate-con-Chips-NUTRA-BIEN-40-gr-en-Tienda-Inglesa", 49,
1269,tiendainglesa,Magdalenas Rellenas de Fresa DE LAS HERAS 220 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P397349-1.jpg?20221010160029,Magdalenas-Rellenas-de-Fresa-DE-LAS-HERAS-220-gr-en-Tienda-Inglesa", 116,
1270,tiendainglesa,Galletas Sin Azúcar Frutos Secos JASMINE 150g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P473928-1.jpg?20190907030643,Galletas-Sin-Az%C3%BAcar-Frutos-Secos-JASMINE-150g-en-Tienda-Inglesa", 125,
1271,tiendainglesa,Galleta PASEO Salvado 300 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P390636-1.jpg?20170830115915,Galleta-PASEO-Salvado-300-gr-en-Tienda-Inglesa", 97,
1272,tiendainglesa,Galletas sin Gluten de Frutas Silvestres JASMINE 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P473917-1.jpg?20190907030643,Galletas-sin-Gluten-de-Frutas-Silvestres-JASMINE-150-gr-en-Tienda-Inglesa", 146,
1273,tiendainglesa,Galleta Mini Cracker al Agua MAESTRO CUBANO 300 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P521084-1.jpg?20220418125955,Galleta-Mini-Cracker-al-Agua-MAESTRO-CUBANO-300-gr-en-Tienda-Inglesa", 90,
1274,tiendainglesa,Galletas Rellenas de Frutilla ELGORRIAGA 180 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P333898-1.jpg?20211228030001,Galletas-Rellenas-de-Frutilla-ELGORRIAGA-180-gr-en-Tienda-Inglesa", 79,
1275,tiendainglesa,Barquillo Relleno de Dulce de Leche BARQUILANDIA 120g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P285332-1.jpg?20170830115603,Barquillo-Relleno-de-Dulce-de-Leche-BARQUILANDIA-120g-en-Tienda-Inglesa", 154,
1276,tiendainglesa,Galleta de Semillas sin Harina sin Azúcar PAULINAS 120 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P523348-1.jpg?20220614230004,Galleta-de-Semillas-sin-Harina-sin-Az%C3%BAcar-PAULINAS-120-gr-en-Tienda-Inglesa", 154,
1277,tiendainglesa,Galleta Malteada 250 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P006188-2.jpg?20220622160902,Galleta-Malteada-250-gr-en-Tienda-Inglesa", 140,
1278,tiendainglesa,Galleta BADUCCO Cookies Chocolate 110g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P258949-1.jpg?20170830115547,Galleta-BADUCCO-Cookies-Chocolate-110g-en-Tienda-Inglesa", 60,
1279,tiendainglesa,Tostada ISABELA Integral 160g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P451008-1.jpg?20181213030022,Tostada-ISABELA-Integral-160g-en-Tienda-Inglesa", 92,
1280,tiendainglesa,Tostadas Integrales BAUDUCCO 120g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P463275-1.jpg?20190514181729,Tostadas-Integrales-BAUDUCCO-120g-en-Tienda-Inglesa", 65,
1281,tiendainglesa,Galleta Rellena de Limón 0% Azúcar ELGOVITA 180 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P534679-1.jpg?20221019200012,Galleta-Rellena-de-Lim%C3%B3n-0--Az%C3%BAcar-ELGOVITA-180-gr-en-Tienda-Inglesa", 139,
1282,tiendainglesa,Galleta Danesa JACOBSEN 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P390125-1.jpg?20210425160012,Galleta-Danesa-JACOBSEN-150-gr-en-Tienda-Inglesa", 209,
1283,tiendainglesa,Galleta Mini Cracker Semillas MAESTRO CUBANO 300 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P521099-1.jpg?20220418130011,Galleta-Mini-Cracker-Semillas-MAESTRO-CUBANO-300-gr-en-Tienda-Inglesa", 115,
1284,tiendainglesa,Chalitas con Chimichurri sin Gluten VIAVITA 100 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P461693-1.jpg?20210531102325,Chalitas-con-Chimichurri-sin-Gluten-VIAVITA-100-gr-en-Tienda-Inglesa", 159,
1285,tiendainglesa,Discos de Arroz Sabor Jamón DOS HERMANOS 80 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P406548-1.jpg?20190610152856,Discos-de-Arroz-Sabor-Jam%C3%B3n-DOS-HERMANOS-80-gr-en-Tienda-Inglesa", 97,
1286,tiendainglesa,Galleta Algarroba Granovita GRANIX 140 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P395005-1.jpg?20170830115923,Galleta-Algarroba-Granovita-GRANIX-140-gr-en-Tienda-Inglesa", 60,
1287,tiendainglesa,Scons TERRABUSI 160 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P514625-1.jpg?20220207094121,Scons-TERRABUSI-160-gr-en-Tienda-Inglesa", 57,
1288,tiendainglesa,Galleta Cracker 8 Semillas,"https://images-ti-vm1.tiendainglesa.com.uy/large/P500759-1.jpg?20210423152203,Galleta-Cracker-8-Semillas-en-Tienda-Inglesa", 176,
1289,tiendainglesa,Galleta Brownie con Chips MAZZEI 100 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P523987-1.jpg?20220502163030,Galleta-Brownie-con-Chips-MAZZEI-100-gr-en-Tienda-Inglesa", 81,
1290,tiendainglesa,Vainillas MARINI 200 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P533821-1.jpg?20220915130023,Vainillas-MARINI-200-gr-en-Tienda-Inglesa", 119,
1291,tiendainglesa,Galletas Chicas REGITAS 100 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P107469-1.jpg?20210130160031,Galletas-Chicas-REGITAS-100-gr-en-Tienda-Inglesa", 78,
1292,tiendainglesa,Galletón Avena y Chocolate NUTRA BIEN 50 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P515794-1.jpg?20220324094451,Gallet%C3%B3n-Avena-y-Chocolate-NUTRA-BIEN-50-gr-en-Tienda-Inglesa", 55,
1293,tiendainglesa,Croutones REGITAS sabor Albahaca 150g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P152731-1.jpg?20170830115519,Croutones-REGITAS-sabor-Albahaca-150g-en-Tienda-Inglesa", 109,
1294,tiendainglesa,Barquillo BARQUILANDIA Relleno de Chocolate 120g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P285333-1.jpg?20170830115603,Barquillo-BARQUILANDIA-Relleno-de-Chocolate-120g-en-Tienda-Inglesa", 154,
1295,tiendainglesa,Galleta Triangulo Hojaldre MAFALDA 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P517437-1.jpg?20211229101203,Galleta-Triangulo-Hojaldre-MAFALDA-150-gr-en-Tienda-Inglesa", 60,
1296,tiendainglesa,Grisines sin Gluten SCHAR 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P388729-2.jpg?20221122142046,Grisines-sin-Gluten-SCHAR-150-gr-en-Tienda-Inglesa", 457,
1297,tiendainglesa,Galleta Crackers PASEO 300 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P390637-1.jpg?20170830115915,Galleta-Crackers-PASEO-300-gr-en-Tienda-Inglesa", 97,
1298,tiendainglesa,Galletón  Avena y Pasas NUTRA BIEN 40 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P515791-1.jpg?20220324091612,Gallet%C3%B3n--Avena-y-Pasas-NUTRA-BIEN-40-gr-en-Tienda-Inglesa", 49,
1299,tiendainglesa,Tostadas TOSTAGRILL Clásicas 510 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P449782-1.jpg?20191125100000,Tostadas-TOSTAGRILL-Cl%C3%A1sicas-510-gr-en-Tienda-Inglesa", 286,
1300,tiendainglesa,Galletas Rellenas de Coco ELGORRIAGA 180 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P492398-1.jpg?20211226110052,Galletas-Rellenas-de-Coco-ELGORRIAGA-180-gr-en-Tienda-Inglesa", 79,
1301,tiendainglesa,Galleta Focaccine Pizza BONTA LUCANE 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P496705-1.jpg?20220915130023,Galleta-Focaccine-Pizza-BONTA-LUCANE-150-gr-en-Tienda-Inglesa", 148,
1302,tiendainglesa,Snack Sabor Queso SMAMS 80 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P519598-1.jpg?20211229102416,Snack-Sabor-Queso-SMAMS-80-gr-en-Tienda-Inglesa", 75,
1303,tiendainglesa,Galleta con Pistacho VALENTINO 200 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P513619-1.jpg?20220915130023,Galleta-con-Pistacho-VALENTINO-200-gr-en-Tienda-Inglesa", 279,
1304,tiendainglesa,Galleta EL TRIGAL Kukys 280g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P431598-1.jpg?20180727030032,Galleta-EL-TRIGAL-Kukys-280g-en-Tienda-Inglesa", 98,
1305,tiendainglesa,Galleta con Almendras MARINI 250 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P533823-1.jpg?20220915130023,Galleta-con-Almendras-MARINI-250-gr-en-Tienda-Inglesa", 179,
1306,tiendainglesa,Tostadas RIERA Linea Equilibrio Light 200gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P285418-1.jpg?20211119154906,Tostadas-RIERA-Linea-Equilibrio-Light-200gr-en-Tienda-Inglesa", 87,
1307,tiendainglesa,Galleta Relleno de Chocolate 0% Azúcar ELGOVITA 180 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P534678-1.jpg?20221019200012,Galleta-Relleno-de-Chocolate-0--Az%C3%BAcar-ELGOVITA-180-gr-en-Tienda-Inglesa", 139,
1308,tiendainglesa,Barquillo de Chocolate BOLERO 400 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P290532-2.jpg?20210718004309,Barquillo-de-Chocolate-BOLERO-400-gr-en-Tienda-Inglesa", 393,
1309,tiendainglesa,Galleta con Almendra VALENTINO 200 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P513616-1.jpg?20220915130023,Galleta-con-Almendra-VALENTINO-200-gr-en-Tienda-Inglesa", 279,
1310,tiendainglesa,Galleta de Semillas sin Harina Veganas PAULINAS 140 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P523349-1.jpg?20220614230004,Galleta-de-Semillas-sin-Harina-Veganas-PAULINAS-140-gr-en-Tienda-Inglesa", 111,
1311,tiendainglesa,Galletas Rellenas King sin Gluten COPPENRATH 250 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P534911-1.jpg?20220930090023,Galletas-Rellenas-King-sin-Gluten-COPPENRATH-250-gr-en-Tienda-Inglesa", 260,
1312,tiendainglesa,Galleta MARILAN Magic Toast Light 144 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P431602-1.jpg?20200203133814,Galleta-MARILAN-Magic-Toast-Light-144-gr-en-Tienda-Inglesa", 96,
1313,tiendainglesa,Croutons TIPIAK Finas Hierbas 50g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P405964-1.jpg?20180608030025,Croutons-TIPIAK-Finas-Hierbas-50g-en-Tienda-Inglesa", 86,
1314,tiendainglesa,Galletón Avena y Manzana NUTRA BIEN 50 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P515793-1.jpg?20220324092645,Gallet%C3%B3n-Avena-y-Manzana-NUTRA-BIEN-50-gr-en-Tienda-Inglesa", 55,
1315,tiendainglesa,Galleta con Avena y Canela MAZZEI  95 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P523986-1.jpg?20220502163147,Galleta-con-Avena-y-Canela-MAZZEI--95-gr-en-Tienda-Inglesa", 81,
1316,tiendainglesa,Galleta MAZZEI Crackers de Salvado 150g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P422455-1.jpg?20180531030023,Galleta-MAZZEI-Crackers-de-Salvado-150g-en-Tienda-Inglesa", 74,
1317,tiendainglesa,Galletas Shortbread Rounds WALKERS 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P401046-1.jpg?20220824200055,Galletas-Shortbread-Rounds-WALKERS-150-gr-en-Tienda-Inglesa", 355,
1318,tiendainglesa,Tostadas Mini de Arroz sin Sal DOS HERMANOS 120 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P406547-1.jpg?20190427091019,Tostadas-Mini-de-Arroz-sin-Sal-DOS-HERMANOS-120-gr-en-Tienda-Inglesa", 73,
1319,tiendainglesa,Tostadas sabor Original BAUDUCCO 120g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P463283-1.jpg?20190514181729,Tostadas-sabor-Original-BAUDUCCO-120g-en-Tienda-Inglesa", 65,
1320,tiendainglesa,Galleta Pitapan Tom y Or BONTA LUCANE  150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P496704-1.jpg?20220915130023,Galleta-Pitapan-Tom-y-Or-BONTA-LUCANE--150-gr-en-Tienda-Inglesa", 148,
1321,tiendainglesa,Galletas Salvado Tripack MAESTRO CUBANO 360 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P521086-1.jpg?20220418130830,Galletas-Salvado-Tripack-MAESTRO-CUBANO-360-gr-en-Tienda-Inglesa", 81,
1322,tiendainglesa,Tostadas Multisemilla RIERA 200g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P471755-1.jpg?20190808134947,Tostadas-Multisemilla-RIERA-200g-en-Tienda-Inglesa", 87,
1323,tiendainglesa,Barquillos de Limón BOLERO 400 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P290531-1.jpg?20211127110024,Barquillos-de-Lim%C3%B3n-BOLERO-400-gr-en-Tienda-Inglesa", 393,
1324,tiendainglesa,Galletón Avena y Pasas NUTRA BIEN 50 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P515795-1.jpg?20220324091454,Gallet%C3%B3n-Avena-y-Pasas-NUTRA-BIEN-50-gr-en-Tienda-Inglesa", 55,
1325,tiendainglesa,Snack Sabor Jamón SMAMS 80 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P519599-1.jpg?20211229102407,Snack-Sabor-Jam%C3%B3n-SMAMS-80-gr-en-Tienda-Inglesa", 75,
1326,tiendainglesa,Galletas de Avena con Chips de Chocolate Amargo NAIRNS 200 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P532724-1.jpg?20221011200011,Galletas-de-Avena-con-Chips-de-Chocolate-Amargo-NAIRNS-200-gr-en-Tienda-Inglesa", 180,
1327,tiendainglesa,Croutons TIPIAK Naturales 50g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P405963-1.jpg?20170830115940,Croutons-TIPIAK-Naturales-50g-en-Tienda-Inglesa", 86,
1328,tiendainglesa,Tostadas MINIGRILL Regulares 350 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P449794-1.jpg?20181113030348,Tostadas-MINIGRILL-Regulares-350-gr-en-Tienda-Inglesa", 279,
1329,tiendainglesa,Galleta Orégano Pitapan BONTA LUCANE 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P496703-1.jpg?20220915130023,Galleta-Or%C3%A9gano-Pitapan-BONTA-LUCANE-150-gr-en-Tienda-Inglesa", 148,
1330,tiendainglesa,Barquillo CAPRICE  Clásico 250 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P150345-1.jpg?20170830115519,Barquillo-CAPRICE--Cl%C3%A1sico-250-gr-en-Tienda-Inglesa", 406,
1331,tiendainglesa,Galletas de Arroz Integral con Chía LAS ACACIAS 130 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P454828-1.jpg?20220118155354,Galletas-de-Arroz-Integral-con-Ch%C3%ADa-LAS-ACACIAS-130-gr-en-Tienda-Inglesa", 100,
1332,tiendainglesa,Tostadas Mini Arroz DOS HERMANOS 120 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P406546-1.jpg?20190427091019,Tostadas-Mini-Arroz-DOS-HERMANOS-120-gr-en-Tienda-Inglesa", 73,
1333,tiendainglesa,Galleta con Chips de Chocolate MAZZEI 100 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P523989-1.jpg?20220502163043,Galleta-con-Chips-de-Chocolate-MAZZEI-100-gr-en-Tienda-Inglesa", 81,
1334,tiendainglesa,Galletas de Avena con Chips de Arándanos y Frambuesa NAIRNS 200 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P532723-1.jpg?20221011200011,Galletas-de-Avena-con-Chips-de-Ar%C3%A1ndanos-y-Frambuesa-NAIRNS-200-gr-en-Tienda-Inglesa", 180,
1335,tiendainglesa,Galleta Wafer de Frutilla CASAREDO 130g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P462237-1.jpg?20190425155555,Galleta-Wafer-de-Frutilla-CASAREDO-130g-en-Tienda-Inglesa", 40,
1336,tiendainglesa,Galleta Marina sin Sal 250 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P006186-1.jpg?20220622160057,Galleta-Marina-sin-Sal-250-gr-en-Tienda-Inglesa", 140,
1337,tiendainglesa,Galleta de Chocolate Negro Neo CASAREDO 100 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P495095-1.jpg?20200928095609,Galleta-de-Chocolate-Negro-Neo-CASAREDO-100-gr-en-Tienda-Inglesa", 40,
1338,tiendainglesa,Galleta Shortbread Finger WALKERS 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P412743-1.jpg?20220824200055,Galleta-Shortbread-Finger-WALKERS-150-gr-en-Tienda-Inglesa", 355,
1339,tiendainglesa,Galletas Selección de Semillas MAESTRO CUBANO 375 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P521083-1.jpg?20220418130908,Galletas-Selecci%C3%B3n-de-Semillas-MAESTRO-CUBANO-375-gr-en-Tienda-Inglesa", 149,
1340,tiendainglesa,Galleta Anillos Chips de Chocolate MAESTRO CUBANO 300 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P521100-1.jpg?20220418131230,Galleta-Anillos-Chips-de-Chocolate-MAESTRO-CUBANO-300-gr-en-Tienda-Inglesa", 105,
1341,tiendainglesa,Croutons Tomato and Basil TIPIAK 50g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P451553-1.jpg?20190115030031,Croutons-Tomato-and-Basil-TIPIAK-50g-en-Tienda-Inglesa", 86,
1342,tiendainglesa,Galletas Chicas con Chocolate REGITAS 100 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P298994-1.jpg?20210130160031,Galletas-Chicas-con-Chocolate-REGITAS-100-gr-en-Tienda-Inglesa", 78,
1343,tiendainglesa,Galleta Integral con Nuez JASMINE 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P473916-1.jpg?20200820160026,Galleta-Integral-con-Nuez-JASMINE-150-gr-en-Tienda-Inglesa", 100,
1344,tiendainglesa,Focaccia Cintitas Barbacoa TOSTEX 125 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P517455-1.jpg?20211229101240,Focaccia-Cintitas-Barbacoa-TOSTEX-125-gr-en-Tienda-Inglesa", 79,
1345,tiendainglesa,Vainillas MARINI 400 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P533822-1.jpg?20220913170128,Vainillas-MARINI-400-gr-en-Tienda-Inglesa", 249,
1346,tiendainglesa,Tostadas TOSTAGRILL Integral 510 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P449785-1.jpg?20191125100000,Tostadas-TOSTAGRILL-Integral-510-gr-en-Tienda-Inglesa", 286,
1347,tiendainglesa,Galletas de Chocolate Digestive SCHAR 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P462232-1.jpg?20220505232530,Galletas-de-Chocolate-Digestive-SCHAR-150-gr-en-Tienda-Inglesa", 306,
1348,tiendainglesa,Barquillo BOLERO de Chocolate 110 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P290528-1.jpg?20210118170644,Barquillo-BOLERO-de-Chocolate-110-gr-en-Tienda-Inglesa", 196,
1349,tiendainglesa,Tostada Canapé FHOM 80 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P519593-1.jpg?20211229092037,Tostada-Canap%C3%A9-FHOM-80-gr-en-Tienda-Inglesa", 162,
1350,tiendainglesa,Galleta Anillos de Vainilla MAESTRO CUBANO 300 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P521087-1.jpg?20220418131115,Galleta-Anillos-de-Vainilla-MAESTRO-CUBANO-300-gr-en-Tienda-Inglesa", 105,
